"","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE","YEAR","ID_","CLASS_"
"325","5","1","3","1","1","1","2","3",1,0,"3","3","3","3",1987,"609","2"
"326","5","1","2","2","1","2","2","3",1,0,"2","1","1","3",1987,"612","2"
"327","3","1","3","2","2","4","2","3",0,1,"2","2","2","3",1987,"622","1"
"328","1","1",NA,"1","1","1","2","1",1,0,"1","1","1","3",1987,"633","2"
"329","1","1","3","1","1","1","2","1",0,1,"2","2","2","3",1987,"636","3"
"330","4","2","2","2","2","2","2","1",0,1,"2","2","2","3",1987,"643","3"
"331","0","2","1","2","2","1","2","3",1,0,"1","1","1","3",1987,"666","3"
"332","4","1","1","2","1","1","3","3",1,1,"2","2","2","4",1987,"672","2"
"333","2","2","3","1","1","1","2","1",0,0,"2","2","2","3",1987,"679","3"
"334","0","2","3","1","1","1","1","1",0,0,"2","1","2","3",1987,"680","4"
"335","3","1","1","1","3","1","2","3",0,0,"2","2","1","3",1987,"684","2"
"336","1","2","1","2","2","2","2","3",1,0,"1","1","1","3",1987,"685","2"
"337","0","1","3","1","1","2","3","3",0,0,"1","1","1","3",1987,"698","3"
"338","1","1","1","2","2","1","2","1",1,0,"1","1","1","3",1987,"699","2"
"339","5","1","3","1","2","2","1","1",0,0,"1","1","1","3",1987,"701","3"
"340","1","1","1","2","2","2","2","1",0,0,"1","1","1","3",1987,"715","2"
"341","6","2","2","2","2","2","2","2",0,1,"2","2","2","3",1987,"729","2"
"342","4","1","3","2","2","1","2","1",0,0,"1","1","1","3",1987,"732","3"
"343","6","2","3","2","2","2","3","2",0,1,"2","2","2","3",1987,"733","2"
"344","4","1","3","1","1","1","2","1",1,0,"2","1","2","3",1987,"743","2"
"345","6","1","1","2","2","1","2","1",0,0,"1","1","1","3",1987,"744","2"
"346","1","1","2","1","2","2","1","3",1,1,"1","1","1","3",1987,"746","2"
"347","5","1","1","2","2","2","1","1",0,0,"1","2","2","3",1987,"747","4"
"348","5","2","2","2","2","2","2","1",0,0,"1","1","2","3",1987,"749","3"
"349","5","2","2","1","2","1","2","3",1,0,"1","1","1","3",1987,"751","3"
"350","1","1","1","1","2","1","2","1",0,1,"1","2","2","3",1987,"752","3"
"351","4","1","2","2","1","1","1","1",0,1,"2","1","2","3",1987,"756","4"
"352","5","2","3","1","1","1","2","1",1,0,"2","1","1","3",1987,"758","3"
"353","3","1","1","2","2","2","2","1",1,1,"1","1","1","3",1987,"762","2"
"354","0","2","1","3","1","2","3","3",0,0,"1","1","1","3",1987,"781","2"
"355","6","2","1","1","1","2","1","3",0,1,"2","1","2","3",1987,"790","4"
"356","0","2","2","2","2","2","2","3",0,0,"2","2","2","3",1987,"793","2"
"357","5","1","2","2","2",NA,"2","1",1,0,"2","1","1","1",1987,"806","1"
"358","1","1","2","2","2","2","2","3",0,0,"2","1","2","3",1987,"813","2"
"359","2","1","3","3","2","2","3","2",0,0,"2","1","1","3",1987,"814","2"
"360","5","1","3","1","1","1","2","3",0,0,"2","1","1","3",1987,"823","2"
"361","1","1","2","1","1","2","2","2",0,1,"1","2","1","3",1987,"835","3"
"362","3","2","1","2","2","2","2","3",0,0,"1","2","2","3",1987,"837","3"
"363","6","1","1","1","2",NA,"3","2",0,0,"1","1","1","1",1987,"841","2"
"364","1","2","1","1","1","1","1","2",0,1,"1","1","2","3",1987,"842","2"
"365","1","2","1","1","1","1","2","2",0,0,"1","1","1","3",1987,"843","2"
"366","1","1","2","3","2",NA,"2","2",0,0,"2","2","2","3",1987,"844","2"
"367","5","2","1","1","1","1","1","1",0,0,"2","1","2","3",1987,"854","3"
"368","6","2","2","2","2","2","2","3",1,0,"2","2","1","3",1987,"856","2"
"369","2","2","1","2","2","2","2","1",0,0,"2","2","2","3",1987,"858","3"
"370","6","2","1","1","1",NA,"1","3",0,1,"2","1","1","3",1987,"872","4"
"371","5","1","2","2","2","2","1","1",1,0,"2","2","2","3",1987,"876","3"
"372","5","2","3","2","1",NA,"1","1",NA,1,"1","1","1","3",1987,"882","3"
"373","4","1","1","2","2","1","3","2",0,1,"1","2","2","3",1987,"885","2"
"374","1","1","1","2","2","2","1","1",1,0,"1","2","2","3",1987,"889","3"
"375","3","1","3","1","1","3","2","3",1,0,"1","1","2","3",1987,"893","3"
"376","0","1","2","3","2","4","3","3",0,1,"2","2","2","4",1987,"896","2"
"377","5","2","2","2","1","2","3","1",1,0,"2","1","2","3",1987,"898","2"
"378","2","2","3","2","1","2","2","3",0,0,"2","2","2","3",1987,"901","3"
"379","1","2","1","2","2","3","1","1",0,0,"1","2","1","3",1987,"907","3"
"380","4","1","3","1","2","2","1","1",0,0,"1","2","2","3",1987,"908","4"
"381","2","1","1","2","1","3","3","2",1,0,"1","2","1","3",1987,"910","3"
"382","1","1","3","3","2","4","2","2",1,0,"2","2","2","3",1987,"912","2"
"383","1","2","1","1","1","2","2","3",0,0,"2","2","2","3",1987,"914","2"
"384","0","1","2","1","1","1","2","1",0,0,"2","2","2","3",1987,"915","2"
"385","7","2",NA,"1","2","2","2","1",1,1,"1","1","1","3",1987,"917","3"
"386","2","2","2","1","1","2","2","1",0,0,"2","2","2","3",1987,"918","3"
"387","2","1","3","2","2","3","3","1",0,0,"2","2","2","3",1987,"919","2"
"388","1","1","2","3","2","2","3","3",1,0,"1","2","2","3",1987,"920","2"
"389","1","1","2","2","2","2","2","1",0,1,"2","2","2","3",1987,"923","2"
"390","3","1",NA,"1","1","2","1","3",1,0,"2","2","2","3",1987,"925","3"
"391","2","1","3","1","1","2","1","1",1,1,"2","2","1","3",1987,"936","3"
"392","6","1","3","2","1","1","1","3",0,0,"1","1","1","3",1987,"938","3"
"393","4","2","2","1","1","1","2","3",1,0,"2","2","2","3",1987,"939","2"
"394","3",NA,"3","2","1","2","1","2",0,1,"2","2","2","3",1987,"944","3"
"395","0","2","1","1","1","2","2","1",0,0,"2","2","1","4",1987,"946","3"
"396","2","1","3","2","1","2","2","1",0,1,"1","1","1","3",1987,"949","2"
"397","5","1","2","2","1","2","1","1",1,0,"2","2","2","3",1987,"955","3"
"398","2","1","3","2","2","2","2","1",1,0,"2","1","2","3",1987,"970","3"
"399","6","1","2","2","1","1","2","3",0,0,"2","2","2","3",1987,"971","3"
"400","1","1","3","2","1","1","1","1",0,0,"2","2","2","3",1987,"975","4"
"401","5","1","1","2","1","2","3","3",1,1,"1","1","1","3",1987,"977","2"
"402","6","1","1","2","2","2","1","3",1,1,"1","2","1","3",1987,"979","2"
"403","1","2","3","1","1","1","2","1",NA,1,"2","2","2","3",1987,"981","4"
"404","5","2","1","2","2","1","3","1",1,0,"2","1","1","4",1987,"986","3"
"405","1","2","2","1","2","3","2","1",1,1,"2","2","2","3",1987,"988","2"
"406","4","1","3","2","2","1","2","3",0,1,"2","1","2","3",1987,"989","2"
"407","2","1",NA,"2","2","2","2","2",1,1,"2","1","2","3",1987,"990","3"
"408","0","2",NA,"2","2","2","2","2",0,0,"1","1","1","3",1987,"996","2"
"409","5",NA,"2","2","2","2","2","2",1,0,"2","2","1","3",1987,"1000","3"
"410","3","1","1","2","2","2","3","3",1,1,"2","2","2","3",1987,"1001","2"
"411","4","2","3","2","1","1","1","1",0,0,"2","2","2","3",1987,"1002","3"
"412","5","2","1","2","1","1","1","1",0,0,"1","1","1","3",1987,"1003","3"
"413","1","2","3","2","2","2","2","2",0,1,"2","2","2","3",1987,"1007","3"
"414","4","2","1","1","1","1","2","1",0,0,"2","2","1","3",1987,"1016","3"
"415","4","2","1","3","2","2","3","3",0,1,"2","2","2","1",1987,"1018","2"
"416","5","1","2","2","2","1","1","3",0,0,"2","1","1","3",1987,"1022","3"
"417","2","2","2","2","2","2","3","2",1,0,"3","3","3","3",1987,"1023","2"
"418","6","2","3","1","1","2","1","1",0,0,"1","1","1","3",1987,"1024","3"
"419","3","2","2","1","1","1","2","1",0,0,"2","2","1","3",1987,"1025","3"
"420","5","1","2","1","1","1","2","2",0,0,"2","1","2","3",1987,"1027","3"
"421","6","1","2","2","1","1","1","1",1,0,"2","2","2","3",1987,"1028","3"
"422","5","1","1","2","2","1","1","1",0,0,"2","2","2","3",1987,"1029","3"
"423","3","1","3","1","1","2","2","1",0,1,"1","2","2","3",1987,"1031","3"
"424","1","1","1","1","1","1","1","1",0,0,"2","2","1","3",1987,"1033","4"
"425","0","2","2","1","1","1","1","1",0,0,"2","2","2","4",1987,"1035","3"
"426","4","1","1","1","1","1","1","1",0,1,"2","2","2","3",1987,"1037","3"
"427","0","1","2","2","1","4","3","2",1,0,"1","1","1","3",1987,"1041","1"
"428","5","1","1","1","1","2","2","1",0,0,"1","1","1","3",1987,"1044","3"
"429","6","1","1","2",NA,"2","3","3",0,0,"2","2","1","3",1987,"1045","2"
"430","5","1","1","1","2","1","1","1",0,0,"1","2","1","3",1987,"1046","2"
"431","1","1","1","2","2",NA,"2","2",0,1,"2","2","2","3",1987,"1056","2"
"432","5","1","1","1","1","1","1","1",0,0,"2","2","2","3",1987,"1060","3"
"433","5","1","1","2","2","2","2","1",0,0,"1","1","1","3",1987,"1072","2"
"434","6","2","1","1","1","1","2","3",0,0,"1","1","2","3",1987,"1073","2"
"435","4","4","1","2","2","1","1","3",0,0,"2","2","1","3",1987,"1076","2"
"436","5","2","1","2","1","1","1","1",1,0,"2","1","1","3",1987,"1080","2"
"437","4","1","3","1","1","1","2","1",0,0,"1","1","1","3",1987,"1083","3"
"438","1","1","3","1","2","3","2","3",0,0,"2","1","2","3",1987,"1084","2"
"439","6","1","1","1","1",NA,"1","1",0,1,"2","2","1","3",1987,"1088","3"
"440","4","2","2","2","2","1","2","1",0,1,"1","1","1","3",1987,"1091","2"
"441","2","1","2","1","1","1","2","2",0,1,"1","1","1","3",1987,"1093","2"
"442","0","1","2","2","1","2","2","2",0,0,"2","2","2","3",1987,"1098","3"
"443","1","1","2","1","2","1","2","1",1,0,"2","2","2","3",1987,"1099","2"
"444","3","1","2","2","2","3","1","1",0,0,"2","1","1","3",1987,"1101","2"
"445","1","1","3","2","2","1","2","1",1,0,"2","2","1","3",1987,"1102","2"
"446","2","2","2","2","2","2","3","2",1,0,"2","1","2","3",1987,"1107","2"
"447","5","1","3","2","2","2","1","1",0,0,"2","1","2","3",1987,"1111","3"
"448","5","2","2","3","2","3","1","3",0,0,"2","1","2","2",1987,"1112","3"
"449","3","2","2","1","1","1","2","2",0,0,"2","1","1","2",1987,"1113","2"
"450","2","2","2","2","1",NA,"2","3",0,1,"2","2","2","1",1987,"1115","2"
"451","3","1","2","3","2","1","1","2",1,1,"1","1","1","3",1987,"1126","2"
"452","5","2","2","2","2","2","1","3",0,0,"1","1","1","3",1987,"1128","3"
"453","1","2","2","2","2","1","2","3",0,0,"2","1","1","3",1987,"1133","3"
"454","4","2","2","2","1","1","3","2",1,0,"1","1","1","3",1987,"1135","2"
"455","4","1","2","2","2","1","2","1",0,0,"1","1","1","3",1987,"1137","2"
"456","0","2","2","2","2","1","2","3",NA,0,"2","2","2","3",1987,"1138","2"
"457","0","2","2","1","2","2","2","2",1,0,"2","1","1","3",1987,"1139","2"
"458","1","1","2","2","2","1","1","3",0,0,"2","1","1","3",1987,"1141","3"
"459","1","1","2","2","2","3","2","1",0,0,"2","2","2","3",1987,"1144","2"
"460","4","1","3","2","1","1","2","3",0,0,"2","1","1","3",1987,"1148","3"
"461","4","2","1","2","2","3","2","1",0,0,"2","1","1","3",1987,"1150","2"
"462","6","1","1","2","2","2","2","1",0,0,"2","2","2","3",1987,"1151","3"
"463","6","1","2","1","1","2","1","3",0,0,"2","1","2","3",1987,"1152","3"
"464","4","2","1","1","1","1","1","3",0,1,"1","1","1","3",1987,"1153","3"
"465","3","2","1","3","1","1","3","2",1,0,"2","2","2","4",1987,"1158","2"
"466","6","1","2","1","1","1","1","3",0,0,"2","2","2","3",1987,"1159","4"
"467","5","1","3","2",NA,"2","3","3",1,0,"2","1","1","3",1987,"1166","2"
"468","2","1","2","2","1","1","2","1",0,0,"2","2","2","3",1987,"1167","3"
"469","2","1","2","2","2","3","2","2",0,0,"1","1","1","3",1987,"1169","2"
"470","6","2","2","1","1","2","2","1",0,0,"1","1","1","3",1987,"1170","3"
"471","0","1","2","2","2","1","2","2",0,1,"2","1","2","3",1987,"1171","3"
"472","1","2","2","3","1","1","3","2",1,0,"2","2","2","3",1987,"1172","2"
"473","0","2","2","2","2","3","2","2",0,0,"1","1","1","3",1987,"1174","2"
"474","5","1","2","2","2","2","3","1",0,0,"2","2","2","3",1987,"1175","2"
"475","0","1","2","2","2","1","3","2",0,1,"2","2","2","3",1987,"1179","2"
"476","1","2","2","3","1","1","3","3",0,0,"2","2","2","3",1987,"1180","2"
"477","1","1","2","2","1","1","1","1",1,0,"2","1","1","3",1987,"1189","3"
"478","0","2","2","2","2","1","2","3",0,0,"2","2","2","3",1987,"1190","2"
"479","1","1","3","1","1","1","2","1",0,0,"1","1","1","3",1987,"1193","3"
"480","1","1","2","1","1","2","3","2",1,0,"2","1","2","3",1987,"1196","2"
"481","4","2","3","2","2","1","1","1",1,0,"1","2","2","3",1987,"1198","2"
"482","6","2","1","1","1","1","1","1",0,0,"1","1","1","3",1987,"1208","3"
"483","7","1","1","1","2","1","2","1",0,0,"2","1","2","3",1987,"1212","2"
"484","5","1","1","2","2","2","2","3",0,0,"2","2","2","3",1987,"1213","3"
"485","0","1","1","2","1","2","2","3",0,0,"1","1","1","3",1987,"1214","2"
"486","1","2","2","1","2","2","1","2",0,1,"2","1","1","3",1987,"1216","2"
"487","2","1","1","3","3","2","3","2",0,0,"2","1","2","3",1987,"1218","1"
"488","0","1","1","1","2","2","2","3",1,1,"2","1","1","4",1987,"1221","3"
"489","6","2","1","3","2","3","2","2",0,0,"1","1","1","3",1987,"1223","2"
"490","3","2","3","1","2","2","2","2",0,0,"2","1","2","3",1987,"1226","2"
"491","2","1","1",NA,"1","3","3","3",1,0,"2","2","2","1",1987,"1231","1"
"492","0","1","3","1","1","1","2","1",0,0,"1","1","1","3",1987,"1245","2"
"493","3","1","1","1","1","2","1","3",0,1,"1","1","1","3",1987,"1256","3"
"494","0","1","1","1","1","3","3","3",0,0,"1","1","1","3",1987,"1258","2"
"495","1","1","1","2",NA,NA,"2","3",0,0,"1","1","1","3",1987,"1261","2"
"496","0","1","1","2","1","2","3","1",1,0,"2","2","2","3",1987,"1266","2"
"497","3","1","1","2",NA,"2","3","3",0,0,"2","2","1","3",1987,"1270","2"
"498","6","1","3","2","2","1","2","3",1,0,"1","1","1","3",1987,"1274","3"
"499","0","2","1","2","2","1","2","2",0,0,"1","1","1","3",1987,"1276","3"
"500","6","1","3","1",NA,"1","2","1",1,0,"1","1","1","3",1987,"1287","3"
"501","6","1","2","2","2","1","3","2",0,1,"2","1","2","1",1987,"1293","3"
"502","1","1","2","1","1","1","2","2",0,1,"1","1","1","3",1987,"1298","2"
"503","1","1","2","1","2","1","1","1",1,1,"2","2","2","3",1987,"1299","3"
"504","4","1","2","2","1","1","2","1",1,0,"1","1","1","3",1987,"1303","2"
"505","1","1","1","2","1",NA,"3","2",0,0,"1","1","1","3",1987,"1305","3"
"506","5","1","1","2","2","1","2","1",0,0,"2","1","1","3",1987,"1306","2"
"507","2","1","3","2","2","1","2","2",0,0,"1","1","1","3",1987,"1312","3"
"508","2","1","3","1","1","1","2","3",0,1,"2","1","2","3",1987,"1313","3"
"509","0","1","1","1",NA,"3","1","1",1,0,"2","1","2","3",1987,"1328","2"
"510","1","1","1","1","2","2","1","3",0,0,"2","2","1","3",1987,"1329","2"
"511","0","1","1","1","1","2","1","3",0,0,"1","1","1","3",1987,"1330","2"
"512","2","1","1","2","2","1","2","3",1,1,"2","1","2","3",1987,"1337","2"
"513","6","1","3","1","1","2","2","3",0,0,"1","1","1","3",1987,"1338","2"
"514","2","2","1","2","2","3","2","3",0,1,"1","1","1","3",1987,"1339","3"
"515","3","1","3","2","2","1","1","3",0,1,"1","1","1","3",1987,"1340","2"
"516","0","1","2","1","1","1","1","3",0,0,"1","1","2","3",1987,"1347","3"
"517","2","1","2","2","2","1","3","3",0,1,"2","2","2","3",1987,"1348","4"
"518","2","1","2","2","2","3","2","3",0,1,"1","1","2","3",1987,"1356","2"
"519","3","2","1","1",NA,"1","1","3",1,0,"1","1","1","3",1987,"1357","2"
"520","3","1","2","2","1","2","3","3",0,0,"2","1","1","3",1987,"1358","3"
"521","1","1","3","2","2","3","1","1",0,0,"1","1","1","3",1987,"1359","2"
"522","1","1","2","2","2","2","1","3",1,0,"1","1","1","3",1987,"1361","2"
"523","1","1","2","2","1","3","3","3",0,1,"1","1","1","3",1987,"1365","2"
"524","0","1","2","1","1","1","2","3",1,0,"2","2","2","3",1987,"1367","2"
"525","4","1","3","1","2",NA,"2","1",0,1,"1","2","2","3",1987,"1381","2"
"526","1","1","2","2","2","3","2","3",0,0,"2","2","2","3",1987,"1383","2"
"527","1","2","1","2","1","1","2","3",0,1,"2","2","2","3",1987,"1389","2"
"528","6","1","3","3","1","2","2","2",1,0,"1","1","1","3",1987,"1390","2"
"529","5","2","1","2","1","2","2","1",0,0,"1","1","1","3",1987,"1392","3"
"530","1","1","2","1","2","2","1","1",0,0,"1","1","1","3",1987,"1394","3"
"531","0","1","1","1","1","1","1","1",0,0,"2","1","2","3",1987,"1397","3"
"532","5","1","3","1","1","3","1","2",0,0,"1","1","1","3",1987,"1409","2"
"533","2","2","3","1","1",NA,"3","3",0,1,"2","2","2","3",1987,"1412","2"
"534","6","2","3","1","1","1","2","1",1,0,"1","2","1","3",1987,"1420","3"
"535","5","2","3","2","1","2","2","1",0,0,"1","2","2","3",1987,"1422","3"
"536","1","1","3","2","2","1","2","1",0,0,"2","2","2","3",1987,"1423","2"
"537","3","1","3","2","2","4","2","1",0,0,"2","2","1","3",1987,"1424","3"
"538","4","1","3","2","2","2","2","3",0,1,"2","1","1","3",1987,"1428","3"
"539","6","1","1","2","1","1","2","3",0,0,"2","2","1","3",1987,"1435","2"
"540","1","1","2","2","2","2","3","2",0,0,"1","1","2","3",1987,"1436","2"
"541","4","2","2","1","1","2","2","1",0,0,"2","2","2","3",1987,"1442","3"
"542","0","1","3","1","1","1","1","1",1,0,"1","1","1","3",1987,"1443","3"
"543","6","2","3","2","1","1","2","1",0,0,"1","2","1","3",1987,"1444","2"
"544","2","1","3","2","2","3","3","2",0,0,"2","2","1","3",1987,"1445","2"
"545","6","1","2","2","1","4","1","3",1,1,"1","1","1","3",1987,"1446","3"
"546","4","1",NA,"1","1","2","2","3",0,0,"1","2","1","3",1987,"1447","3"
"547","1","1","3","3","2","3","3","3",0,0,"1","1","1","3",1987,"1448","2"
"548","5","1","2","2","2","2","2","1",1,0,"1","2","1","3",1987,"1449","3"
"549","2","2","1","3","1","2","2","2",1,0,"2","2","1","3",1987,"1451","3"
"550","2","1","3","2","1","1","2","1",1,0,"1","1","1","3",1987,"1452","2"
"551","2","2","1","2","2","2","3","2",0,0,"2","2","2","3",1987,"1453","2"
"552","6","2","1","3","1","1","1","2",0,0,"2","2","1","3",1987,"1454","3"
"553","3","2","1","1","1","3","1","1",0,1,"2","2","1","3",1987,"1456","2"
"554","6","1","1","1","1","1","1","3",0,0,"2","2","1","3",1987,"1457","2"
"555","5","1","2","2","2","3","2","3",1,0,"1","1","1","3",1987,"1458","3"
"556","5","2","3","2","1","1","2","1",0,0,"1","1","1","3",1987,"1460","2"
"557","1","1","1","1","1","1","1","3",0,0,"1","1","1","3",1987,"1461","3"
"558","1","1","1","2","2","2","2","2",0,0,"1","1","1","3",1987,"1462","2"
"559","1","1","2","2","1","1","2","2",1,0,"1","1","1","3",1987,"1463","2"
"560","4","2","3","1","2","3","2","2",0,0,"1","2","1","3",1987,"1464","2"
"561","0","1","3","2","2","1","2","3",0,1,"2","2","2","3",1987,"2019","2"
"562","0","1","1","2","1","3","2","3",0,0,"1","2","2","2",1987,"2020","2"
"563","1","1","2","2","1","1","2","3",0,0,"1","2","2","3",1987,"2021","3"
"564","2","1","2","2","2","2","1","3",0,0,"2","2","2","3",1987,"2029","2"
"565","4","1","2","3","1","2","1","1",1,1,"2","2","2","3",1987,"2030","2"
"566","0","2","1","2","2","2","2","3",0,1,"2","2","2","3",1987,"2034","2"
"567","0","1",NA,"1","2","4","2","1",0,1,"2","2","2","3",1987,"2048","2"
"568","1","1","2","1","2","1","2","1",1,0,"2","2","2","3",1987,"2055","3"
"569","1","1","1","1","1","2","2","1",0,1,"2","2","2","4",1987,"2056","3"
"570","2","1","1","2","1","1","3","1",0,1,"1","2","2","3",1987,"2057","3"
"571","0","1","1","2","2","1","3","1",1,1,"1","2","2","3",1987,"2059","2"
"572","3","1","1","2","1","1","3","1",0,1,"1","1","1","3",1987,"2065","3"
"573","0","1","1","2","2","1","3","2",0,0,"1","2","2","3",1987,"2067","3"
"574","1","1","3","1","1","2","3","2",0,0,"2","2","2","3",1987,"2079","2"
"575","1","1","1","1","2","2","1","3",0,1,"2","2","2","3",1987,"2093","2"
"576","2","1","1","1","2","3","3","3",1,0,"2","2","2","3",1987,"2109","3"
"577","0","2","1","1","2","1","1","3",0,0,"2","1","1","3",1987,"2123","3"
"578","0","1","2","2","3","3","3","3",0,0,"2","2","2","3",1987,"2124","2"
"579","5","1","1","3","2","2","1","3",1,0,"2","2","2","3",1987,"2134","3"
"580","2","1","3","1","2","1","1","1",0,0,"2","1","1","3",1987,"2143","1"
"581","0","1","1","1","2","2","1","3",1,0,"2","2","2","3",1987,"2144","2"
"582","1","1","1","2","2","2","2","1",1,0,"1","2","2","3",1987,"2154","3"
"583","1","1","1","2","1","2","2","3",1,0,"2","2","2","2",1987,"2157","2"
"584","1","1","1","2","1","1","2","2",1,0,"2","2","2","3",1987,"2159","2"
"585","0","1","1","2","2","2","3","2",0,0,"2","2","2","3",1987,"2167","3"
"586","1","1","1","2","2","1","2","2",1,0,"2","2","2","2",1987,"2177","2"
"587","1","1","2","3","2","1","2","3",1,0,"2","2","2","3",1987,"2204","2"
"588","3","1","1","1","1","2","3","1",0,1,"2","2","2","3",1987,"2209","2"
"589","1","1","2","2","2","2","2","1",0,1,"2","2","2","3",1987,"2210","2"
"590","2","1","1","1","1","2","2","3",1,0,"2","2","2","4",1987,"2231","2"
"591","1","1","3","2",NA,NA,"2","3",0,1,"2","2","2","3",1987,"2248","2"
"592","1","1","1","2","1","1","3","1",1,0,"2","2","2","3",1987,"2252","3"
"593","1","2","1","1","1","4","2","3",0,1,"2","2","2","1",1987,"2264","3"
"594","0","1","2","2","1","2","2","3",1,1,"2","2","2","3",1987,"2281","2"
"595","0","1","1","2","2","2","2","1",0,1,"1","1","1","3",1987,"2291","2"
"596","4","1",NA,"3","1","2","2","3",0,1,"1","1","1","3",1987,"2301","2"
"597","1","1","1","2","1","2","2","1",0,0,"2","2","2","3",1987,"2302","2"
"598","0","1","1","1","2","2","3","2",0,0,"2","2","2","3",1987,"2333","3"
"599","2","2","1","2","2","2","2","1",1,0,"1","1","1","3",1987,"2341","2"
"600","4","1","2","2","1","2","2","1",1,1,"2","2","2","3",1988,"4","3"
"601","2","1","2","2","1","1","2","1",1,1,"2","2","2","3",1988,"7","2"
"602","6","1","2","1","1","1","2","1",1,1,"2","2","2","3",1988,"36","2"
"603","5","1","2","3","2","3","2","3",0,0,"2","2","1","3",1988,"38","2"
"604","0","1","2","1","2","2","3","3",1,0,"2","2","2","3",1988,"56","2"
"605","4","1","2","1","1","1","2","3",0,1,"2","2","2","3",1988,"68","3"
"606","5","1","3","2","2","2","2","2",0,1,"2","2","2","3",1988,"93","3"
"607","0","1","1","3","2","1","3","3",0,1,"2","2","2","3",1988,"117","1"
"608","5","1","1","1","1",NA,"1","2",0,0,"2","2","2","3",1988,"131","3"
"609","2","1","3","1","1","2","3","1",0,NA,"2","2","2","3",1988,"135","2"
"610","1","2","3","2","1","2","2","1",1,1,"2","2","2","1",1988,"143","2"
"611","3","1","2","1","2","4","2","1",1,NA,"2","2","2","3",1988,"175","2"
"612","4","1","2","3","1","1","3","2",0,0,"1","1","1","3",1988,"177","2"
"613","1","2","3","2","1","1","1","3",0,1,"2","2","2","3",1988,"178","3"
"614","5","1","3","1","1","1","1","3",0,1,"2","1","2","3",1988,"179","4"
